"Section","Variable","Source","Model","ScalarName","AnalysisType","Region","ScalarType","Units","Data","Weight"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_Spit_N","Model Period Mean (complement)","MeanState","global","scalar","1","0.275038","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_Spit_N","Spatial Distribution Score","MeanState","global","score","1","0.76049","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_Spit_N","Phase Shift","MeanState","global","scalar","months","1.9294","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_Spit_N","Seasonal Cycle Score","MeanState","global","score","1","0.674114","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_Spit_N","Bias","MeanState","global","scalar","1","0.755746","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_Spit_N","Bias Score","MeanState","global","score","1","0.278572","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_Spit_N","RMSE","MeanState","global","scalar","1","1.13959","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_Spit_N","RMSE Score","MeanState","global","score","1","0.536368","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","AVH15C1","S3_Spit_N","Overall Score","MeanState","global","score","1","0.557182","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","S3_noSpit_N_ropt","Benchmark Period Mean (intersection)","MeanState","global","scalar","1","1.35735","45.0"
"EcosystemandCarbonCycle","LeafAreaIndex","MODIS","S3_noSpit_N_ropt","Benchmark Period Mean (complement)","MeanState","global","scalar","1","nan","45.0"
